Origin_program,Qubits,Operator,Gate,Position,Killed
ghz_indep_qiskit_12,12,Add,rxx,24,Survivor
ghz_indep_qiskit_12,12,Add,rxx,2,WOO
ghz_indep_qiskit_12,12,Add,rxx,3,WOO
ghz_indep_qiskit_12,12,Add,rxx,4,WOO
ghz_indep_qiskit_12,12,Add,rxx,5,WOO
ghz_indep_qiskit_12,12,Add,rxx,6,WOO
ghz_indep_qiskit_12,12,Add,rxx,7,WOO
ghz_indep_qiskit_12,12,Add,rxx,8,WOO
ghz_indep_qiskit_12,12,Add,rxx,9,WOO
ghz_indep_qiskit_12,12,Add,ry,10,WOO
ghz_indep_qiskit_12,12,Add,ry,11,WOO
ghz_indep_qiskit_12,12,Add,ry,12,WOO
ghz_indep_qiskit_12,12,Add,ry,13,WOO
ghz_indep_qiskit_12,12,Add,ry,14,WOO
ghz_indep_qiskit_12,12,Add,ry,15,WOO
ghz_indep_qiskit_12,12,Add,ry,16,WOO
ghz_indep_qiskit_12,12,Add,ry,17,WOO
ghz_indep_qiskit_12,12,Add,ry,18,WOO
ghz_indep_qiskit_12,12,Add,ry,19,WOO
ghz_indep_qiskit_12,12,Add,ry,1,WOO
ghz_indep_qiskit_12,12,Add,ry,20,WOO
ghz_indep_qiskit_12,12,Add,ry,21,WOO
ghz_indep_qiskit_12,12,Add,ry,22,WOO
ghz_indep_qiskit_12,12,Add,ry,23,WOO
ghz_indep_qiskit_12,12,Add,ry,24,WOO
ghz_indep_qiskit_12,12,Add,ry,2,WOO
ghz_indep_qiskit_12,12,Add,ry,3,WOO
ghz_indep_qiskit_12,12,Add,ry,4,WOO
ghz_indep_qiskit_12,12,Add,ry,5,WOO
ghz_indep_qiskit_12,12,Add,ry,6,WOO
ghz_indep_qiskit_12,12,Add,ry,7,WOO
ghz_indep_qiskit_12,12,Add,ry,8,WOO
ghz_indep_qiskit_12,12,Add,ry,9,WOO
ghz_indep_qiskit_12,12,Add,rz,10,Survivor
ghz_indep_qiskit_12,12,Add,rz,11,Survivor
ghz_indep_qiskit_12,12,Add,rz,12,Survivor
ghz_indep_qiskit_12,12,Add,rz,13,Survivor
ghz_indep_qiskit_12,12,Add,rz,14,Survivor
ghz_indep_qiskit_12,12,Add,rz,15,Survivor
ghz_indep_qiskit_12,12,Add,rz,16,Survivor
ghz_indep_qiskit_12,12,Add,rz,17,Survivor
ghz_indep_qiskit_12,12,Add,rz,18,Survivor
ghz_indep_qiskit_12,12,Add,rz,19,Survivor
ghz_indep_qiskit_12,12,Add,rz,1,Survivor
ghz_indep_qiskit_12,12,Add,rz,20,Survivor
ghz_indep_qiskit_12,12,Add,rz,21,Survivor
ghz_indep_qiskit_12,12,Add,rz,22,Survivor
ghz_indep_qiskit_12,12,Add,rz,23,Survivor
ghz_indep_qiskit_12,12,Add,rz,24,Survivor
ghz_indep_qiskit_12,12,Add,rz,2,Survivor
ghz_indep_qiskit_12,12,Add,rz,3,Survivor
ghz_indep_qiskit_12,12,Add,rz,4,Survivor
ghz_indep_qiskit_12,12,Add,rz,5,Survivor
ghz_indep_qiskit_12,12,Add,rz,6,Survivor
ghz_indep_qiskit_12,12,Add,rz,7,Survivor
ghz_indep_qiskit_12,12,Add,rz,8,Survivor
ghz_indep_qiskit_12,12,Add,rz,9,Survivor
ghz_indep_qiskit_12,12,Add,rzz,10,Survivor
ghz_indep_qiskit_12,12,Add,rzz,11,Survivor
ghz_indep_qiskit_12,12,Add,rzz,12,Survivor
ghz_indep_qiskit_12,12,Add,rzz,13,Survivor
ghz_indep_qiskit_12,12,Add,rzz,14,Survivor
ghz_indep_qiskit_12,12,Add,rzz,15,Survivor
ghz_indep_qiskit_12,12,Add,rzz,16,Survivor
ghz_indep_qiskit_12,12,Add,rzz,17,Survivor
ghz_indep_qiskit_12,12,Add,rzz,18,Survivor
ghz_indep_qiskit_12,12,Add,rzz,19,Survivor
ghz_indep_qiskit_12,12,Add,rzz,1,Survivor
ghz_indep_qiskit_12,12,Add,rzz,20,Survivor
ghz_indep_qiskit_12,12,Add,rzz,21,Survivor
ghz_indep_qiskit_12,12,Add,rzz,22,Survivor
ghz_indep_qiskit_12,12,Add,rzz,23,Survivor
ghz_indep_qiskit_12,12,Add,rzz,24,Survivor
ghz_indep_qiskit_12,12,Add,rzz,2,Survivor
ghz_indep_qiskit_12,12,Add,rzz,3,Survivor
ghz_indep_qiskit_12,12,Add,rzz,4,Survivor
ghz_indep_qiskit_12,12,Add,rzz,5,Survivor
ghz_indep_qiskit_12,12,Add,rzz,6,Survivor
ghz_indep_qiskit_12,12,Add,rzz,7,Survivor
ghz_indep_qiskit_12,12,Add,rzz,8,Survivor
ghz_indep_qiskit_12,12,Add,rzz,9,Survivor
ghz_indep_qiskit_12,12,Add,s,10,Survivor
ghz_indep_qiskit_12,12,Add,s,11,Survivor
ghz_indep_qiskit_12,12,Add,s,12,Survivor
ghz_indep_qiskit_12,12,Add,s,13,Survivor
ghz_indep_qiskit_12,12,Add,s,14,Survivor
ghz_indep_qiskit_12,12,Add,s,15,Survivor
ghz_indep_qiskit_12,12,Add,s,16,Survivor
ghz_indep_qiskit_12,12,Add,s,17,Survivor
ghz_indep_qiskit_12,12,Add,s,18,Survivor
ghz_indep_qiskit_12,12,Add,s,19,Survivor
ghz_indep_qiskit_12,12,Add,s,1,Survivor
ghz_indep_qiskit_12,12,Add,s,20,Survivor
ghz_indep_qiskit_12,12,Add,s,21,Survivor
ghz_indep_qiskit_12,12,Add,s,22,Survivor
ghz_indep_qiskit_12,12,Add,s,23,Survivor
ghz_indep_qiskit_12,12,Add,s,24,Survivor
ghz_indep_qiskit_12,12,Add,s,2,Survivor
ghz_indep_qiskit_12,12,Add,s,3,Survivor
ghz_indep_qiskit_12,12,Add,s,4,Survivor
ghz_indep_qiskit_12,12,Add,s,5,Survivor
ghz_indep_qiskit_12,12,Add,s,6,Survivor
ghz_indep_qiskit_12,12,Add,s,7,Survivor
ghz_indep_qiskit_12,12,Add,s,8,Survivor
ghz_indep_qiskit_12,12,Add,s,9,Survivor
ghz_indep_qiskit_12,12,Add,swap,10,WOO
ghz_indep_qiskit_12,12,Add,swap,11,WOO
ghz_indep_qiskit_12,12,Add,swap,12,WOO
ghz_indep_qiskit_12,12,Add,swap,13,Survivor
ghz_indep_qiskit_12,12,Add,swap,14,Survivor
ghz_indep_qiskit_12,12,Add,swap,15,Survivor
ghz_indep_qiskit_12,12,Add,swap,16,Survivor
ghz_indep_qiskit_12,12,Add,swap,17,Survivor
ghz_indep_qiskit_12,12,Add,swap,18,Survivor
ghz_indep_qiskit_12,12,Add,swap,19,Survivor
ghz_indep_qiskit_12,12,Add,swap,1,Survivor
ghz_indep_qiskit_12,12,Add,swap,20,Survivor
ghz_indep_qiskit_12,12,Add,swap,21,Survivor
ghz_indep_qiskit_12,12,Add,swap,22,Survivor
ghz_indep_qiskit_12,12,Add,swap,23,Survivor
ghz_indep_qiskit_12,12,Add,swap,24,Survivor
ghz_indep_qiskit_12,12,Add,swap,2,WOO
ghz_indep_qiskit_12,12,Add,swap,3,WOO
ghz_indep_qiskit_12,12,Add,swap,4,WOO
ghz_indep_qiskit_12,12,Add,swap,5,WOO
ghz_indep_qiskit_12,12,Add,swap,6,WOO
ghz_indep_qiskit_12,12,Add,swap,7,WOO
ghz_indep_qiskit_12,12,Add,swap,8,WOO
ghz_indep_qiskit_12,12,Add,swap,9,WOO
ghz_indep_qiskit_12,12,Add,sx,10,WOO
ghz_indep_qiskit_12,12,Add,sx,11,WOO
ghz_indep_qiskit_12,12,Add,sx,12,WOO
ghz_indep_qiskit_12,12,Add,sx,13,WOO
ghz_indep_qiskit_12,12,Add,sx,14,WOO
ghz_indep_qiskit_12,12,Add,sx,15,WOO
ghz_indep_qiskit_12,12,Add,sx,16,WOO
ghz_indep_qiskit_12,12,Add,sx,17,WOO
ghz_indep_qiskit_12,12,Add,sx,18,WOO
ghz_indep_qiskit_12,12,Add,sx,19,WOO
ghz_indep_qiskit_12,12,Add,sx,1,Survivor
ghz_indep_qiskit_12,12,Add,sx,20,WOO
ghz_indep_qiskit_12,12,Add,sx,21,WOO
ghz_indep_qiskit_12,12,Add,sx,22,WOO
ghz_indep_qiskit_12,12,Add,sx,23,WOO
ghz_indep_qiskit_12,12,Add,sx,24,WOO
ghz_indep_qiskit_12,12,Add,sx,2,WOO
ghz_indep_qiskit_12,12,Add,sx,3,WOO
ghz_indep_qiskit_12,12,Add,sx,4,WOO
ghz_indep_qiskit_12,12,Add,sx,5,WOO
ghz_indep_qiskit_12,12,Add,sx,6,WOO
ghz_indep_qiskit_12,12,Add,sx,7,WOO
ghz_indep_qiskit_12,12,Add,sx,8,WOO
ghz_indep_qiskit_12,12,Add,sx,9,WOO
ghz_indep_qiskit_12,12,Add,t,10,Survivor
ghz_indep_qiskit_12,12,Add,t,11,Survivor
ghz_indep_qiskit_12,12,Add,t,12,Survivor
ghz_indep_qiskit_12,12,Add,t,13,Survivor
ghz_indep_qiskit_12,12,Add,t,14,Survivor
ghz_indep_qiskit_12,12,Add,t,15,Survivor
ghz_indep_qiskit_12,12,Add,t,16,Survivor
ghz_indep_qiskit_12,12,Add,t,17,Survivor
ghz_indep_qiskit_12,12,Add,t,18,Survivor
ghz_indep_qiskit_12,12,Add,t,19,Survivor
ghz_indep_qiskit_12,12,Add,t,1,Survivor
ghz_indep_qiskit_12,12,Add,t,20,Survivor
ghz_indep_qiskit_12,12,Add,t,21,Survivor
ghz_indep_qiskit_12,12,Add,t,22,Survivor
ghz_indep_qiskit_12,12,Add,t,23,Survivor
ghz_indep_qiskit_12,12,Add,t,24,Survivor
ghz_indep_qiskit_12,12,Add,t,2,Survivor
ghz_indep_qiskit_12,12,Add,t,3,Survivor
ghz_indep_qiskit_12,12,Add,t,4,Survivor
ghz_indep_qiskit_12,12,Add,t,5,Survivor
ghz_indep_qiskit_12,12,Add,t,6,Survivor
ghz_indep_qiskit_12,12,Add,t,7,Survivor
ghz_indep_qiskit_12,12,Add,t,8,Survivor
ghz_indep_qiskit_12,12,Add,t,9,Survivor
ghz_indep_qiskit_12,12,Add,x,10,WOO
ghz_indep_qiskit_12,12,Add,x,11,WOO
ghz_indep_qiskit_12,12,Add,x,12,WOO
ghz_indep_qiskit_12,12,Add,x,13,WOO
ghz_indep_qiskit_12,12,Add,x,14,WOO
ghz_indep_qiskit_12,12,Add,x,15,WOO
ghz_indep_qiskit_12,12,Add,x,16,WOO
ghz_indep_qiskit_12,12,Add,x,17,WOO
ghz_indep_qiskit_12,12,Add,x,18,WOO
ghz_indep_qiskit_12,12,Add,x,19,WOO
ghz_indep_qiskit_12,12,Add,x,1,Survivor
ghz_indep_qiskit_12,12,Add,x,20,WOO
ghz_indep_qiskit_12,12,Add,x,21,WOO
ghz_indep_qiskit_12,12,Add,x,22,WOO
ghz_indep_qiskit_12,12,Add,x,23,WOO
ghz_indep_qiskit_12,12,Add,x,24,WOO
ghz_indep_qiskit_12,12,Add,x,2,WOO
ghz_indep_qiskit_12,12,Add,x,3,WOO
ghz_indep_qiskit_12,12,Add,x,4,WOO
ghz_indep_qiskit_12,12,Add,x,5,WOO
ghz_indep_qiskit_12,12,Add,x,6,WOO
ghz_indep_qiskit_12,12,Add,x,7,WOO
ghz_indep_qiskit_12,12,Add,x,8,WOO
ghz_indep_qiskit_12,12,Add,x,9,WOO
ghz_indep_qiskit_12,12,Add,y,10,WOO
ghz_indep_qiskit_12,12,Add,y,11,WOO
ghz_indep_qiskit_12,12,Add,y,12,WOO
ghz_indep_qiskit_12,12,Add,y,13,WOO
ghz_indep_qiskit_12,12,Add,y,14,WOO
ghz_indep_qiskit_12,12,Add,y,15,WOO
ghz_indep_qiskit_12,12,Add,y,16,WOO
ghz_indep_qiskit_12,12,Add,y,17,WOO
ghz_indep_qiskit_12,12,Add,y,18,WOO
ghz_indep_qiskit_12,12,Add,y,19,WOO
ghz_indep_qiskit_12,12,Add,y,1,Survivor
ghz_indep_qiskit_12,12,Add,y,20,WOO
ghz_indep_qiskit_12,12,Add,y,21,WOO
ghz_indep_qiskit_12,12,Add,y,22,WOO
ghz_indep_qiskit_12,12,Add,y,23,WOO
ghz_indep_qiskit_12,12,Add,y,24,WOO
ghz_indep_qiskit_12,12,Add,y,2,WOO
ghz_indep_qiskit_12,12,Add,y,3,WOO
ghz_indep_qiskit_12,12,Add,y,4,WOO
ghz_indep_qiskit_12,12,Add,y,5,WOO
ghz_indep_qiskit_12,12,Add,y,6,WOO
ghz_indep_qiskit_12,12,Add,y,7,WOO
ghz_indep_qiskit_12,12,Add,y,8,WOO
ghz_indep_qiskit_12,12,Add,y,9,WOO
ghz_indep_qiskit_12,12,Add,z,10,Survivor
ghz_indep_qiskit_12,12,Add,z,11,Survivor
ghz_indep_qiskit_12,12,Add,z,12,Survivor
ghz_indep_qiskit_12,12,Add,z,13,Survivor
ghz_indep_qiskit_12,12,Add,z,14,Survivor
ghz_indep_qiskit_12,12,Add,z,15,Survivor
ghz_indep_qiskit_12,12,Add,z,16,Survivor
ghz_indep_qiskit_12,12,Add,z,17,Survivor
ghz_indep_qiskit_12,12,Add,z,18,Survivor
ghz_indep_qiskit_12,12,Add,z,19,Survivor
ghz_indep_qiskit_12,12,Add,z,1,Survivor
ghz_indep_qiskit_12,12,Add,z,20,Survivor
ghz_indep_qiskit_12,12,Add,z,21,Survivor
ghz_indep_qiskit_12,12,Add,z,22,Survivor
ghz_indep_qiskit_12,12,Add,z,23,Survivor
ghz_indep_qiskit_12,12,Add,z,24,Survivor
ghz_indep_qiskit_12,12,Add,z,2,Survivor
ghz_indep_qiskit_12,12,Add,z,3,Survivor
ghz_indep_qiskit_12,12,Add,z,4,Survivor
ghz_indep_qiskit_12,12,Add,z,5,Survivor
ghz_indep_qiskit_12,12,Add,z,6,Survivor
ghz_indep_qiskit_12,12,Add,z,7,Survivor
ghz_indep_qiskit_12,12,Add,z,8,Survivor
ghz_indep_qiskit_12,12,Add,z,9,Survivor
ghz_indep_qiskit_12,12,Remove,cx,10,WOO
ghz_indep_qiskit_12,12,Remove,cx,11,WOO
ghz_indep_qiskit_12,12,Remove,cx,12,WOO
ghz_indep_qiskit_12,12,Remove,h,1,WOO
ghz_indep_qiskit_12,12,Remove,cx,2,WOO
ghz_indep_qiskit_12,12,Remove,cx,3,WOO
ghz_indep_qiskit_12,12,Remove,cx,4,WOO
ghz_indep_qiskit_12,12,Remove,cx,5,WOO
ghz_indep_qiskit_12,12,Remove,cx,6,WOO
ghz_indep_qiskit_12,12,Remove,cx,7,WOO
ghz_indep_qiskit_12,12,Remove,cx,8,WOO
ghz_indep_qiskit_12,12,Remove,cx,9,WOO
ghz_indep_qiskit_12,12,Replace,ccx,10,WOO
ghz_indep_qiskit_12,12,Replace,ccx,11,WOO
ghz_indep_qiskit_12,12,Replace,ccx,2,WOO
ghz_indep_qiskit_12,12,Replace,ccx,3,WOO
ghz_indep_qiskit_12,12,Replace,ccx,4,WOO
ghz_indep_qiskit_12,12,Replace,ccx,5,WOO
ghz_indep_qiskit_12,12,Replace,ccx,6,WOO
ghz_indep_qiskit_12,12,Replace,ccx,7,WOO
ghz_indep_qiskit_12,12,Replace,ccx,8,WOO
ghz_indep_qiskit_12,12,Replace,ccx,9,WOO
ghz_indep_qiskit_12,12,Replace,cx,10,WOO
ghz_indep_qiskit_12,12,Replace,cx,11,WOO
ghz_indep_qiskit_12,12,Replace,cx,12,WOO
ghz_indep_qiskit_12,12,Replace,cx,2,WOO
ghz_indep_qiskit_12,12,Replace,cx,3,WOO
ghz_indep_qiskit_12,12,Replace,cx,4,WOO
ghz_indep_qiskit_12,12,Replace,cx,5,WOO
ghz_indep_qiskit_12,12,Replace,cx,6,WOO
ghz_indep_qiskit_12,12,Replace,cx,7,WOO
ghz_indep_qiskit_12,12,Replace,cx,8,WOO
ghz_indep_qiskit_12,12,Replace,cx,9,WOO
ghz_indep_qiskit_12,12,Replace,h,1,WOO
ghz_indep_qiskit_12,12,Replace,id,1,WOO
ghz_indep_qiskit_12,12,Replace,rx,1,WOO
ghz_indep_qiskit_12,12,Replace,rxx,10,WOO
ghz_indep_qiskit_12,12,Replace,rxx,11,WOO
ghz_indep_qiskit_12,12,Replace,rxx,12,WOO
ghz_indep_qiskit_12,12,Replace,rxx,2,WOO
ghz_indep_qiskit_12,12,Replace,rxx,3,WOO
ghz_indep_qiskit_12,12,Replace,rxx,4,WOO
ghz_indep_qiskit_12,12,Replace,rxx,5,WOO
ghz_indep_qiskit_12,12,Replace,rxx,6,WOO
ghz_indep_qiskit_12,12,Replace,rxx,7,WOO
ghz_indep_qiskit_12,12,Replace,rxx,8,WOO
ghz_indep_qiskit_12,12,Replace,rxx,9,WOO
ghz_indep_qiskit_12,12,Replace,ry,1,Survivor
ghz_indep_qiskit_12,12,Replace,rz,1,WOO
ghz_indep_qiskit_12,12,Replace,rzz,10,WOO
ghz_indep_qiskit_12,12,Replace,rzz,11,WOO
ghz_indep_qiskit_12,12,Replace,rzz,12,WOO
ghz_indep_qiskit_12,12,Replace,rzz,2,WOO
ghz_indep_qiskit_12,12,Replace,rzz,3,WOO
ghz_indep_qiskit_12,12,Replace,rzz,4,WOO
ghz_indep_qiskit_12,12,Replace,rzz,5,WOO
ghz_indep_qiskit_12,12,Replace,rzz,6,WOO
ghz_indep_qiskit_12,12,Replace,rzz,7,WOO
ghz_indep_qiskit_12,12,Replace,rzz,8,WOO
ghz_indep_qiskit_12,12,Replace,rzz,9,WOO
ghz_indep_qiskit_12,12,Replace,s,1,WOO
ghz_indep_qiskit_12,12,Replace,sx,1,Survivor
ghz_indep_qiskit_12,12,Replace,t,1,WOO
ghz_indep_qiskit_12,12,Replace,x,1,WOO
ghz_indep_qiskit_12,12,Replace,x,2,WOO
ghz_indep_qiskit_12,12,Replace,y,1,WOO
ghz_indep_qiskit_12,12,Replace,z,1,WOO
ghz_indep_qiskit_13,13,Add,ccx,10,WOO
ghz_indep_qiskit_13,13,Add,ccx,11,WOO
ghz_indep_qiskit_13,13,Add,ccx,12,WOO
ghz_indep_qiskit_13,13,Add,ccx,13,WOO
ghz_indep_qiskit_13,13,Add,ccx,14,WOO
ghz_indep_qiskit_13,13,Add,ccx,15,WOO
ghz_indep_qiskit_13,13,Add,ccx,16,WOO
ghz_indep_qiskit_13,13,Add,ccx,17,WOO
ghz_indep_qiskit_13,13,Add,ccx,18,WOO
ghz_indep_qiskit_13,13,Add,ccx,19,WOO
ghz_indep_qiskit_13,13,Add,ccx,1,Survivor
ghz_indep_qiskit_13,13,Add,ccx,20,WOO
ghz_indep_qiskit_13,13,Add,ccx,21,WOO
ghz_indep_qiskit_13,13,Add,ccx,22,WOO
ghz_indep_qiskit_13,13,Add,ccx,23,WOO
ghz_indep_qiskit_13,13,Add,ccx,24,WOO
ghz_indep_qiskit_13,13,Add,ccx,25,WOO
ghz_indep_qiskit_13,13,Add,ccx,26,WOO
ghz_indep_qiskit_13,13,Add,ccx,2,Survivor
ghz_indep_qiskit_13,13,Add,ccx,3,WOO
ghz_indep_qiskit_13,13,Add,ccx,4,WOO
ghz_indep_qiskit_13,13,Add,ccx,5,WOO
ghz_indep_qiskit_13,13,Add,ccx,6,WOO
ghz_indep_qiskit_13,13,Add,ccx,7,WOO
ghz_indep_qiskit_13,13,Add,ccx,8,WOO
ghz_indep_qiskit_13,13,Add,ccx,9,WOO
ghz_indep_qiskit_13,13,Add,cswap,10,WOO
ghz_indep_qiskit_13,13,Add,cswap,11,WOO
ghz_indep_qiskit_13,13,Add,cswap,12,WOO
ghz_indep_qiskit_13,13,Add,cswap,13,WOO
ghz_indep_qiskit_13,13,Add,cswap,14,Survivor
ghz_indep_qiskit_13,13,Add,cswap,15,Survivor
ghz_indep_qiskit_13,13,Add,cswap,16,Survivor
ghz_indep_qiskit_13,13,Add,cswap,17,Survivor
ghz_indep_qiskit_13,13,Add,cswap,18,Survivor
ghz_indep_qiskit_13,13,Add,cswap,19,Survivor
ghz_indep_qiskit_13,13,Add,cswap,1,Survivor
ghz_indep_qiskit_13,13,Add,cswap,20,Survivor
ghz_indep_qiskit_13,13,Add,cswap,21,Survivor
ghz_indep_qiskit_13,13,Add,cswap,22,Survivor
ghz_indep_qiskit_13,13,Add,cswap,23,Survivor
ghz_indep_qiskit_13,13,Add,cswap,24,Survivor
ghz_indep_qiskit_13,13,Add,cswap,25,Survivor
ghz_indep_qiskit_13,13,Add,cswap,26,Survivor
ghz_indep_qiskit_13,13,Add,cswap,2,Survivor
ghz_indep_qiskit_13,13,Add,cswap,3,WOO
ghz_indep_qiskit_13,13,Add,cswap,4,WOO
ghz_indep_qiskit_13,13,Add,cswap,5,WOO
ghz_indep_qiskit_13,13,Add,cswap,6,WOO
ghz_indep_qiskit_13,13,Add,cswap,7,WOO
ghz_indep_qiskit_13,13,Add,cswap,8,WOO
ghz_indep_qiskit_13,13,Add,cswap,9,WOO
ghz_indep_qiskit_13,13,Add,cx,10,WOO
ghz_indep_qiskit_13,13,Add,cx,11,WOO
ghz_indep_qiskit_13,13,Add,cx,12,WOO
ghz_indep_qiskit_13,13,Add,cx,13,WOO
ghz_indep_qiskit_13,13,Add,cx,14,WOO
ghz_indep_qiskit_13,13,Add,cx,15,WOO
ghz_indep_qiskit_13,13,Add,cx,16,WOO
ghz_indep_qiskit_13,13,Add,cx,17,WOO
ghz_indep_qiskit_13,13,Add,cx,18,WOO
ghz_indep_qiskit_13,13,Add,cx,19,WOO
ghz_indep_qiskit_13,13,Add,cx,1,Survivor
ghz_indep_qiskit_13,13,Add,cx,20,WOO
ghz_indep_qiskit_13,13,Add,cx,21,WOO
ghz_indep_qiskit_13,13,Add,cx,22,WOO
ghz_indep_qiskit_13,13,Add,cx,23,WOO
ghz_indep_qiskit_13,13,Add,cx,24,WOO
ghz_indep_qiskit_13,13,Add,cx,25,WOO
ghz_indep_qiskit_13,13,Add,cx,26,WOO
ghz_indep_qiskit_13,13,Add,cx,2,WOO
ghz_indep_qiskit_13,13,Add,cx,3,WOO
ghz_indep_qiskit_13,13,Add,cx,4,WOO
ghz_indep_qiskit_13,13,Add,cx,5,WOO
ghz_indep_qiskit_13,13,Add,cx,6,WOO
ghz_indep_qiskit_13,13,Add,cx,7,WOO
ghz_indep_qiskit_13,13,Add,cx,8,WOO
ghz_indep_qiskit_13,13,Add,cx,9,WOO
ghz_indep_qiskit_13,13,Add,cz,10,Survivor
ghz_indep_qiskit_13,13,Add,cz,11,Survivor
ghz_indep_qiskit_13,13,Add,cz,12,Survivor
ghz_indep_qiskit_13,13,Add,cz,13,Survivor
ghz_indep_qiskit_13,13,Add,cz,14,Survivor
ghz_indep_qiskit_13,13,Add,cz,15,Survivor
ghz_indep_qiskit_13,13,Add,cz,16,Survivor
ghz_indep_qiskit_13,13,Add,cz,17,Survivor
ghz_indep_qiskit_13,13,Add,cz,18,Survivor
ghz_indep_qiskit_13,13,Add,cz,19,Survivor
ghz_indep_qiskit_13,13,Add,cz,1,Survivor
ghz_indep_qiskit_13,13,Add,cz,20,Survivor
ghz_indep_qiskit_13,13,Add,cz,21,Survivor
ghz_indep_qiskit_13,13,Add,cz,22,Survivor
ghz_indep_qiskit_13,13,Add,cz,23,Survivor
ghz_indep_qiskit_13,13,Add,cz,24,Survivor
ghz_indep_qiskit_13,13,Add,cz,25,Survivor
ghz_indep_qiskit_13,13,Add,cz,26,Survivor
ghz_indep_qiskit_13,13,Add,cz,2,Survivor
ghz_indep_qiskit_13,13,Add,cz,3,Survivor
ghz_indep_qiskit_13,13,Add,cz,4,Survivor
ghz_indep_qiskit_13,13,Add,cz,5,Survivor
ghz_indep_qiskit_13,13,Add,cz,6,Survivor
ghz_indep_qiskit_13,13,Add,cz,7,Survivor
ghz_indep_qiskit_13,13,Add,cz,8,Survivor
ghz_indep_qiskit_13,13,Add,cz,9,Survivor
ghz_indep_qiskit_13,13,Add,h,10,WOO
ghz_indep_qiskit_13,13,Add,h,11,WOO
ghz_indep_qiskit_13,13,Add,h,12,WOO
ghz_indep_qiskit_13,13,Add,h,13,WOO
ghz_indep_qiskit_13,13,Add,h,14,WOO
ghz_indep_qiskit_13,13,Add,h,15,WOO
ghz_indep_qiskit_13,13,Add,h,16,WOO
ghz_indep_qiskit_13,13,Add,h,17,WOO
ghz_indep_qiskit_13,13,Add,h,18,WOO
ghz_indep_qiskit_13,13,Add,h,19,WOO
ghz_indep_qiskit_13,13,Add,h,1,WOO
ghz_indep_qiskit_13,13,Add,h,20,WOO
ghz_indep_qiskit_13,13,Add,h,21,WOO
ghz_indep_qiskit_13,13,Add,h,22,WOO
ghz_indep_qiskit_13,13,Add,h,23,WOO
ghz_indep_qiskit_13,13,Add,h,24,WOO
ghz_indep_qiskit_13,13,Add,h,25,WOO
ghz_indep_qiskit_13,13,Add,h,26,WOO
ghz_indep_qiskit_13,13,Add,h,2,WOO
ghz_indep_qiskit_13,13,Add,h,3,WOO
ghz_indep_qiskit_13,13,Add,h,4,WOO
ghz_indep_qiskit_13,13,Add,h,5,WOO
ghz_indep_qiskit_13,13,Add,h,6,WOO
ghz_indep_qiskit_13,13,Add,h,7,WOO
ghz_indep_qiskit_13,13,Add,h,8,WOO
ghz_indep_qiskit_13,13,Add,h,9,WOO
ghz_indep_qiskit_13,13,Add,id,10,Survivor
ghz_indep_qiskit_13,13,Add,id,11,Survivor
ghz_indep_qiskit_13,13,Add,id,12,Survivor
ghz_indep_qiskit_13,13,Add,id,13,Survivor
ghz_indep_qiskit_13,13,Add,id,14,Survivor
ghz_indep_qiskit_13,13,Add,id,15,Survivor
ghz_indep_qiskit_13,13,Add,id,16,Survivor
ghz_indep_qiskit_13,13,Add,id,17,Survivor
ghz_indep_qiskit_13,13,Add,id,18,Survivor
ghz_indep_qiskit_13,13,Add,id,19,Survivor
ghz_indep_qiskit_13,13,Add,id,1,Survivor
ghz_indep_qiskit_13,13,Add,id,20,Survivor
ghz_indep_qiskit_13,13,Add,id,21,Survivor
ghz_indep_qiskit_13,13,Add,id,22,Survivor
ghz_indep_qiskit_13,13,Add,id,23,Survivor
ghz_indep_qiskit_13,13,Add,id,24,Survivor
ghz_indep_qiskit_13,13,Add,id,25,Survivor
ghz_indep_qiskit_13,13,Add,id,26,Survivor
ghz_indep_qiskit_13,13,Add,id,2,Survivor
ghz_indep_qiskit_13,13,Add,id,3,Survivor
ghz_indep_qiskit_13,13,Add,id,4,Survivor
ghz_indep_qiskit_13,13,Add,id,5,Survivor
ghz_indep_qiskit_13,13,Add,id,6,Survivor
ghz_indep_qiskit_13,13,Add,id,7,Survivor
ghz_indep_qiskit_13,13,Add,id,8,Survivor
ghz_indep_qiskit_13,13,Add,id,9,Survivor
ghz_indep_qiskit_13,13,Add,p,10,Survivor
ghz_indep_qiskit_13,13,Add,p,11,Survivor
ghz_indep_qiskit_13,13,Add,p,12,Survivor
ghz_indep_qiskit_13,13,Add,p,13,Survivor
ghz_indep_qiskit_13,13,Add,p,14,Survivor
ghz_indep_qiskit_13,13,Add,p,15,Survivor
ghz_indep_qiskit_13,13,Add,p,16,Survivor
ghz_indep_qiskit_13,13,Add,p,17,Survivor
ghz_indep_qiskit_13,13,Add,p,18,Survivor
ghz_indep_qiskit_13,13,Add,p,19,Survivor
ghz_indep_qiskit_13,13,Add,p,1,Survivor
ghz_indep_qiskit_13,13,Add,p,20,Survivor
ghz_indep_qiskit_13,13,Add,p,21,Survivor
ghz_indep_qiskit_13,13,Add,p,22,Survivor
ghz_indep_qiskit_13,13,Add,p,23,Survivor
ghz_indep_qiskit_13,13,Add,p,24,Survivor
ghz_indep_qiskit_13,13,Add,p,25,Survivor
ghz_indep_qiskit_13,13,Add,p,26,Survivor
ghz_indep_qiskit_13,13,Add,p,2,Survivor
